CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
CLIN6924;D;TIPO8;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;SI;Averia grave;NO;2981;26882;1;45
CLIN6925;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;SI;Medio;SI;Averia grave;NO;2981;18484;2;40
CLIN6926;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;SI;NO;Medio;SI;Averia muy grave;SI;2726;10930;2;48
CLIN6927;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Castellon;NO;SI;NO;Alto;SI;Averia leve;NO;3033;21058;3;48
CLIN6928;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Navarra;NO;NO;SI;Alto;SI;Averia muy grave;SI;3033;17930;1;40
CLIN6929;D;TIPO8;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;No;NO;7392;24155;2;39
CLIN6930;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;7203;0;0;38
CLIN6931;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Cordoba;NO;NO;SI;NA;NO DATA;No;NO;5498;0;0;53
CLIN6932;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;NO;NO;SI;NA;NO DATA;No;NO;5498;0;1;32
CLIN6933;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;9153;30145;2;52
CLIN6934;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;No;NO;9462;31736;2;62
CLIN6935;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;5498;0;0;69
CLIN6936;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;Averia leve;NO;5498;0;0;33
CLIN6937;D;TIPO8;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia grave;SI;4134;24756;2;47
CLIN6938;D;TIPO8;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4085;13266;2;55
CLIN6939;D;TIPO8;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;NA;SI;Averia leve;NO;2918;11066;2;60
CLIN6940;D;TIPO8;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Asturias;SI;NO;NO;Alto;NO DATA;No;NO;5513;0;2;44
CLIN6941;D;TIPO8;FUEL 2;Alta;A;Financiera Marca;CASADO;F;Funcionario;Gerona;SI;SI;SI;NA;SI;No;NO;3874;17025;1;46
CLIN6942;D;TIPO8;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Lugo;SI;NO;SI;Alto;NO DATA;No;NO;8908;0;1;70
CLIN6943;D;TIPO8;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;Averia leve;NO;5321;0;1;56
CLIN6944;D;TIPO8;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;5321;0;1;46
CLIN6945;D;TIPO8;FUEL 1;Alta;A;Financiera Marca;SOLTERO;M;Empresa;Zaragoza;NO;NO;SI;NA;NO DATA;No;NO;5321;0;1;46
CLIN6946;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Segovia;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;5925;0;2;57
CLIN6947;D;TIPO8;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Burgos;NO;NO;SI;NA;NO DATA;No;NO;5321;0;0;29
CLIN6948;D;TIPO8;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;5321;0;0;61
CLIN6949;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Jaen;NO;SI;NO;Medio;NO DATA;No;NO;841;15481;4;42
CLIN6950;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;0;9246;2;51
CLIN6951;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Otros;SI;No;NO;927;14264;4;59
CLIN6952;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Funcionario;Alicante;NO;NO;NO;Alto;NO DATA;Averia leve;NO;2773;14537;4;50
CLIN6953;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Sevilla;NO;SI;NO;Alto;SI;Averia muy grave;SI;0;8709;2;47
CLIN6954;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia muy grave;SI;0;9866;2;41
CLIN6955;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Pontevedra;SI;NO;NO;NA;SI;Averia muy grave;SI;1230;10156;3;52
CLIN6956;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia grave;NO;1230;14925;3;51
CLIN6957;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;1230;15042;4;62
CLIN6958;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia grave;NO;1230;9259;3;45
CLIN6959;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;3496;19049;2;46
CLIN6960;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia grave;NO;2048;12368;3;59
CLIN6961;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Asturias;NO;NO;NO;Alto;SI;Averia muy grave;SI;2048;21618;2;62
CLIN6962;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Autonomo;Gerona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3265;10472;2;61
CLIN6963;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;3265;14648;3;42
CLIN6964;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;No;SI;2048;9657;2;62
CLIN6965;I;TIPO7;FUEL 1;Alta;M;Financiera Banco;CASADO;F;Empresa;Las Palmas;NO;SI;NO;Medio;SI;No;NO;2048;13816;1;41
CLIN6966;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Huelva;NO;NO;NO;Medio-Bajo;SI;No;NO;2048;13813;2;37
CLIN6967;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;NO;Medio;SI;No;NO;3054;9920;3;49
CLIN6968;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Funcionario;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;2048;5761;2;61
CLIN6969;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;2;52
CLIN6970;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Granada;NO;NO;NO;Medio;SI;No;NO;2048;6741;2;47
CLIN6971;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;3054;9360;2;49
CLIN6972;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Funcionario;Segovia;SI;NO;NO;Medio;SI;No;NO;4000;15450;2;37
CLIN6973;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Lerida;NO;NO;NO;Alto;SI;No;NO;2048;21389;2;41
CLIN6974;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Burgos;SI;NO;NO;Medio;NO DATA;No;NO;5508;0;2;41
CLIN6975;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;SI;4000;17874;2;61
CLIN6976;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Guipuzcua;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;3;29
CLIN6977;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;5115;0;2;25
CLIN6978;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Autonomo;Valencia;NO;NO;NO;Medio-Bajo;SI;No;NO;2048;12578;3;53
CLIN6979;I;TIPO7;FUEL 1;Alta;M;Otros;EN PAREJA;M;Empresa;Navarra;SI;NO;NO;Medio;NO DATA;No;NO;4000;0;2;58
CLIN6980;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Orense;SI;NO;NO;Medio-Bajo;SI;No;NO;5508;9092;1;45
CLIN6981;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;2048;15371;2;62
CLIN6982;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;SI;NO;NO;Alto;SI;Averia muy grave;SI;1278;24974;3;58
CLIN6983;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;SI;SI;NO;Alto;SI;Averia muy grave;SI;874;25695;4;53
CLIN6984;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;Averia grave;SI;0;5127;2;59
CLIN6985;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Orense;NO;SI;NO;Medio-Bajo;NO DATA;Averia grave;SI;0;15965;2;53
CLIN6986;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;0;16397;2;45
CLIN6987;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Tarragona;NO;SI;NO;Medio;NO DATA;Averia leve;NO;0;13781;4;40
CLIN6988;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Funcionario;Barcelona;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;2129;19767;3;60
CLIN6989;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;F;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia grave;NO;0;16783;3;56
CLIN6990;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;4668;15966;3;60
CLIN6991;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Burgos;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;1278;23632;4;59
CLIN6992;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Navarra;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1278;18823;2;48
CLIN6993;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;1278;24331;2;58
CLIN6994;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia grave;NO;1278;18624;4;58
CLIN6995;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;No;NO;1278;16386;3;60
CLIN6996;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;1278;14765;3;57
CLIN6997;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;NA;SI;Averia grave;NO;1278;21806;2;46
CLIN6998;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;SI;Averia muy grave;SI;1278;25478;2;55
CLIN6999;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;1278;21671;2;54
CLIN7000;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;SI;Averia leve;NO;2493;11876;4;56
CLIN7001;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Alto;SI;Averia muy grave;SI;1278;28417;4;38
CLIN7002;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Alto;SI;Averia leve;SI;1278;9834;2;52
CLIN7003;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;3347;16190;3;46
CLIN7004;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia grave;NO;3347;22129;2;43
CLIN7005;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;2131;17851;3;39
