CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Edad Cliente
47241,8,6,0,0,1,3,0,1,1,36,0,0,0,2,1,3,0,2.52,1829,11598,0,49
47261,8,6,0,0,1,0,0,1,1,32,1,0,0,0,1,2,1,2.52,3571,10446,1,61
47300,8,6,0,0,1,3,0,0,1,8,1,0,0,3,1,3,0,2.47,3571,11442,1,58
47320,8,6,0,0,1,0,0,1,1,50,0,0,0,3,1,3,0,2.35,1829,6293,0,42
47327,8,6,0,0,1,2,2,1,1,16,1,0,0,3,1,0,0,2.48,2727,11623,0,56
47328,8,6,0,0,1,3,2,1,1,45,1,0,0,3,1,3,1,2.47,3571,11188,1,42
47337,8,6,0,0,1,3,0,1,1,45,0,0,0,0,1,2,1,2.33,1829,17543,1,45
47355,8,6,0,0,1,0,0,1,1,36,0,0,0,3,1,3,0,2.51,1829,13270,0,60
47356,8,6,0,0,1,3,0,1,1,32,0,0,0,0,1,3,0,2.35,1829,19982,1,51
47360,8,6,0,0,1,0,0,1,0,15,1,0,0,2,1,1,0,2.47,3571,16531,1,40
47367,8,6,0,0,1,2,0,1,1,52,1,0,0,1,0,3,0,2.27,2727,0,0,59
47375,8,6,0,0,1,3,0,1,1,52,0,0,0,0,1,3,0,2.51,1829,15431,0,55
47381,8,6,0,0,1,3,0,1,1,43,0,0,0,0,1,3,0,2.43,1829,16193,1,43
47395,8,6,0,0,1,2,0,0,1,32,1,0,0,2,1,3,0,2.45,2727,16542,0,42
47408,8,6,0,0,1,2,0,1,1,8,1,0,0,0,1,0,0,2.51,2727,11233,1,25
47416,8,6,0,0,1,2,0,1,1,8,1,0,0,2,1,3,0,2.47,2727,9152,0,48
47436,8,6,0,0,1,0,0,0,1,16,0,0,0,2,1,3,1,2.45,1829,18944,0,38
47443,8,6,0,0,1,0,0,1,1,13,0,0,0,3,0,3,0,2.45,1829,0,0,62
47460,8,6,0,0,1,3,0,0,1,35,0,0,0,0,0,3,0,2.18,1829,0,1,64
47461,8,6,0,0,1,2,0,1,1,8,1,0,0,2,1,1,0,2.26,2727,10494,0,39
47463,8,6,0,0,1,2,0,1,1,32,1,0,1,2,1,3,0,2.45,1829,14378,1,42
47561,8,6,0,0,1,2,0,1,1,43,1,0,1,2,1,1,0,2.37,1829,16548,0,58
47569,8,6,0,0,1,0,0,1,1,8,1,0,0,0,0,3,0,2.27,3571,0,1,39
47575,8,6,0,0,1,0,0,0,1,32,1,0,0,2,1,2,1,2.36,1829,15471,0,59
47624,8,6,0,0,1,0,0,0,1,52,1,0,0,3,1,3,0,2.31,3571,23376,0,53
47638,8,6,0,0,1,3,0,1,0,22,0,0,0,0,0,3,0,2.19,1829,0,1,27
47649,8,6,0,0,1,2,0,1,1,48,1,0,1,0,1,3,0,2.31,1829,12985,1,39
47699,8,6,0,0,1,2,4,1,1,48,1,0,0,2,1,3,0,2.26,2727,11705,0,35
47742,8,6,0,0,1,2,0,0,1,0,1,0,1,2,0,3,0,2.17,1829,0,1,27
47748,8,6,0,0,1,2,0,1,1,43,1,0,1,1,0,3,0,2.18,1829,0,0,65
47758,8,6,0,0,1,3,0,1,1,8,1,0,0,3,0,3,0,2.2,3571,0,1,36
47771,8,6,0,0,1,0,0,1,1,32,0,0,0,0,0,3,1,2.17,1829,0,0,34
47789,8,6,0,0,1,3,0,1,1,22,1,0,0,3,0,3,0,2.16,3571,0,1,33
47794,8,6,0,0,1,2,0,1,1,50,1,0,0,2,0,3,0,2.18,2727,0,0,61
47819,8,6,0,0,1,3,0,0,1,32,0,0,0,0,0,3,0,2.07,1829,0,1,39
47832,8,6,0,0,1,2,0,1,1,11,1,0,0,0,0,3,0,2.1,2727,0,1,28
47858,8,6,0,0,1,0,0,1,1,32,0,0,0,2,0,3,0,2.1,1829,0,0,62
47881,8,6,0,0,1,2,0,1,1,8,1,0,0,0,0,3,0,2.1,2727,0,0,45
47886,8,6,0,0,1,2,3,1,1,50,1,0,0,2,0,3,0,2.01,2727,0,0,32
47908,8,6,0,0,1,0,0,1,1,36,0,0,0,3,0,3,0,2.09,1829,0,0,62
47917,8,6,0,0,1,0,0,1,1,32,0,0,0,0,0,3,0,2.06,1829,0,0,22
47932,8,6,0,0,1,2,0,1,1,36,1,0,0,3,0,3,1,2.09,2727,0,0,67
47938,8,6,0,0,1,3,0,0,1,45,1,0,0,2,0,3,1,2.07,1829,0,0,61
47967,8,6,0,0,1,2,0,1,1,8,0,0,1,0,0,3,0,1.87,2574,0,1,36
47987,8,6,0,0,1,2,0,1,1,43,1,0,0,1,0,3,0,2.0,1829,0,0,34
47995,8,6,0,0,1,3,0,1,1,32,0,0,0,2,0,3,0,1.85,1829,0,0,22
48052,8,6,0,0,1,3,0,0,1,23,0,0,0,3,0,3,0,1.94,1829,0,0,49
48060,8,6,0,0,1,3,0,1,1,36,0,0,0,1,0,3,0,1.85,1829,0,0,35
48104,8,6,0,0,1,0,0,1,1,8,0,0,0,0,0,3,0,1.92,1829,0,1,31
48108,8,6,0,0,1,0,0,1,1,36,0,0,0,3,1,3,0,1.87,2743,35539,0,39
48117,8,6,0,0,1,0,4,1,1,9,0,0,0,3,0,3,0,1.85,1829,0,0,59
48121,8,6,0,0,1,3,0,1,1,35,0,0,0,0,0,3,0,1.91,1829,0,1,54
48160,8,6,0,0,1,0,0,1,1,52,0,0,0,3,0,3,0,1.89,1829,0,0,52
48161,8,6,0,0,1,2,0,0,1,8,0,0,1,0,0,3,0,1.91,2574,0,1,46
48167,8,6,0,0,1,3,4,1,2,41,0,0,0,1,0,3,0,1.93,2013,0,0,37
48230,8,6,0,0,1,2,0,1,1,50,0,0,1,0,0,3,0,1.78,2574,0,0,71
48233,8,6,0,0,1,3,0,1,1,45,0,0,0,1,0,3,1,1.88,1829,0,0,25
48242,8,6,0,0,1,0,4,0,1,8,0,0,0,0,0,3,0,1.87,1829,0,0,28
48265,8,6,0,0,1,0,0,1,1,32,0,0,0,1,0,3,0,1.84,1829,0,0,63
48271,8,6,0,0,1,3,0,0,1,8,1,0,0,0,0,3,0,1.85,1829,0,0,59
48277,8,6,0,0,1,0,0,1,1,32,0,0,0,0,0,3,0,1.85,1829,0,1,69
48299,8,6,0,0,1,0,0,0,1,32,0,0,0,1,0,3,0,1.7,1829,0,0,65
48309,8,6,0,0,1,3,0,1,1,16,0,0,0,1,0,3,0,1.43,1829,0,0,37
48324,8,6,0,0,1,0,0,1,1,47,0,0,0,3,1,3,0,1.85,2743,33997,0,37
48325,8,6,0,0,1,2,4,1,1,32,0,0,1,1,0,3,0,1.74,2574,0,0,69
48332,8,6,0,0,1,2,0,1,1,48,0,0,1,2,0,3,0,1.87,2574,0,0,61
48352,8,6,0,0,1,0,0,0,1,48,0,0,0,3,0,3,0,1.83,1829,0,0,43
48361,8,6,0,0,1,2,0,1,1,24,0,0,1,1,0,3,0,1.74,2574,0,0,62
48372,8,6,0,0,1,0,0,0,1,8,0,0,0,2,0,3,0,1.81,2749,0,0,30
48402,8,6,0,0,1,2,0,1,1,8,0,0,1,1,0,2,1,1.68,2574,0,0,25
48421,8,6,0,0,1,0,0,1,1,32,0,0,0,2,0,3,0,1.8,1829,0,0,33
48464,8,6,0,0,1,2,0,0,1,2,0,0,1,1,0,3,0,1.73,2574,0,0,53
48465,8,6,0,0,1,2,0,0,1,22,0,0,1,1,0,3,0,1.72,2574,0,0,65
48470,8,6,0,0,1,2,0,1,1,52,0,0,1,1,0,3,0,1.7,2574,0,0,56
48477,8,6,0,0,1,0,0,1,1,35,0,0,0,1,0,3,0,1.7,1829,0,0,70
48482,8,6,0,0,1,2,0,0,1,48,1,0,1,1,0,3,0,1.7,2574,0,0,40
48487,8,6,0,0,1,2,0,0,1,22,1,0,1,1,0,3,0,1.62,1829,0,0,29
48496,8,6,0,0,1,2,0,1,1,24,1,0,1,1,0,3,0,1.68,2574,0,0,42
48518,8,6,0,0,1,3,0,1,2,49,0,0,1,1,0,3,0,1.57,2743,0,1,42
48572,8,6,0,0,1,3,0,0,1,32,0,0,1,1,0,3,0,1.7,2743,0,1,55
48582,8,6,0,0,1,2,0,1,1,32,1,0,1,1,0,3,0,1.54,1829,0,0,61
48584,8,6,0,0,1,3,0,1,1,32,0,0,0,1,0,3,0,1.64,1829,0,0,55
48627,8,6,0,0,1,2,0,1,1,8,1,0,1,1,0,3,0,1.28,1829,0,0,60
48663,8,6,0,0,1,2,0,1,1,36,0,0,1,1,0,3,0,1.68,2574,0,0,43
48664,8,6,0,0,1,2,0,1,1,26,0,0,1,1,0,3,0,1.68,2574,0,0,26
48666,8,6,0,0,1,3,0,0,1,32,0,0,0,1,0,3,0,1.34,1829,0,0,68
48676,8,6,0,0,1,3,0,1,1,4,0,0,0,1,0,3,0,1.65,1829,0,0,68
48724,8,6,0,0,1,0,0,1,1,32,0,0,0,1,0,3,0,1.6,1829,0,0,61
48730,8,6,0,0,1,0,0,0,1,8,0,0,1,1,0,3,0,1.61,2743,0,1,62
48741,8,6,0,0,1,2,0,1,1,8,0,0,1,1,0,3,0,1.6,2574,0,0,28
48747,8,6,0,0,1,2,0,0,1,36,1,0,1,1,0,3,0,1.54,2574,0,0,70
48755,8,6,0,0,1,2,0,0,1,32,1,0,1,1,0,3,0,1.56,2743,0,1,47
48766,8,6,0,0,1,2,0,1,1,48,1,0,1,1,0,3,0,1.54,1829,0,0,41
48775,8,6,0,0,1,0,0,1,1,32,1,0,0,1,0,3,0,1.43,1829,0,0,28
48776,8,6,0,0,1,2,0,1,1,32,0,0,1,1,0,3,0,1.56,2574,0,0,52
48806,8,6,0,0,1,2,0,1,1,0,1,0,1,1,0,3,0,1.56,2574,0,0,45
48830,8,6,0,0,1,2,0,1,1,50,0,0,1,1,0,3,0,1.55,2574,0,0,48
48837,8,6,0,0,1,2,0,1,1,22,0,0,1,1,0,3,0,1.5,2574,0,0,28
48839,8,6,0,0,1,0,0,1,1,19,0,0,0,1,0,3,0,1.53,1829,0,0,45
48843,8,6,0,0,1,2,0,1,1,48,0,0,1,1,0,3,0,1.5,2574,0,0,50
48857,8,6,0,0,1,3,4,0,1,31,0,0,1,1,0,3,0,1.51,2743,0,1,43
48870,8,6,0,0,1,0,0,0,1,40,0,0,1,1,0,3,1,1.4,2743,0,1,31
48893,8,6,0,0,1,0,0,1,1,27,0,0,0,1,0,3,0,1.5,1829,0,0,68
48907,8,6,0,0,1,3,0,0,1,22,0,0,1,1,0,3,0,1.5,2743,0,1,47
48911,8,6,0,0,1,0,0,0,1,32,0,0,1,1,0,3,0,1.51,2743,0,1,60
48922,8,6,0,0,1,2,0,1,1,1,0,0,1,1,0,3,0,1.45,2574,0,0,40
48950,8,6,0,0,1,2,0,1,1,44,0,0,1,1,0,3,0,1.45,2574,0,0,51
48951,8,6,0,0,1,2,0,0,1,7,1,0,1,1,0,3,0,1.42,2574,0,0,28
48956,8,6,0,0,1,2,0,1,1,8,0,0,1,1,0,3,0,1.45,2574,0,0,58
48994,8,6,0,0,1,2,0,1,1,52,0,0,1,1,0,3,0,1.43,2574,0,0,68
49029,8,6,0,0,1,0,0,1,1,8,0,0,0,1,0,3,0,1.45,1829,0,0,53
49037,8,6,0,0,1,2,0,1,1,21,0,0,1,1,0,3,0,1.43,3861,0,1,23
49061,8,6,0,0,1,2,0,0,1,32,0,0,1,1,0,3,0,1.43,2574,0,0,64
49076,8,6,0,0,1,0,0,1,1,32,0,0,0,1,0,3,0,1.39,1829,0,0,29
49128,8,6,0,0,1,3,0,1,1,26,0,0,0,1,0,3,0,1.37,1829,0,0,39
49129,8,6,0,0,1,2,0,0,1,32,0,0,1,1,0,3,0,1.35,2574,0,0,53
49134,8,6,0,0,1,2,0,1,1,25,0,0,1,1,0,3,0,1.37,2574,0,0,35
49136,8,6,0,0,1,2,0,1,1,8,0,0,1,1,0,3,0,1.31,2574,0,0,33
49137,8,6,0,0,1,2,0,1,1,8,1,0,1,1,0,3,0,1.4,2574,0,0,40
49176,8,6,0,0,1,0,0,1,1,8,0,0,0,1,0,3,0,1.37,1829,0,0,63
49198,8,6,0,0,1,3,4,1,1,32,0,0,0,1,0,3,0,1.34,1829,0,0,47
49207,8,6,0,0,1,2,0,1,1,43,0,0,1,1,0,3,0,1.25,3861,0,1,65
49238,8,6,0,0,1,3,0,1,1,35,0,0,1,1,0,3,0,1.27,2743,0,1,64
49243,8,6,0,0,1,2,0,1,1,8,0,0,1,1,0,3,0,1.25,2574,0,0,25
49262,8,6,0,0,1,2,0,1,1,48,1,0,1,1,0,3,0,1.26,2574,0,0,38
49263,8,6,0,0,1,2,0,0,1,32,0,0,1,1,0,3,0,1.25,2574,0,0,66
49277,8,6,0,0,1,0,0,1,1,36,0,1,0,3,0,2,1,5.28,0,10064,0,43
49289,8,6,0,0,1,3,0,0,1,0,0,0,0,1,1,3,0,3.81,1829,15734,0,50
49320,8,6,0,0,0,0,0,1,1,48,0,0,0,0,0,0,1,5.11,0,5699,1,58
49359,8,6,0,0,0,0,0,1,1,8,1,0,0,2,1,0,1,5.28,828,10013,1,49
49408,8,6,0,0,0,2,0,1,1,30,1,0,0,2,1,3,0,3.76,2915,16181,0,50
49428,8,6,0,0,0,2,0,1,1,8,1,0,0,3,1,3,0,3.3,2915,6862,0,44
49439,8,6,0,0,0,0,0,1,1,32,0,0,0,0,1,2,1,2.95,1829,20171,1,54
49447,8,6,0,0,0,0,0,1,1,40,1,0,0,3,1,3,0,2.9,1829,12156,0,41
49452,8,6,0,0,0,2,0,1,1,32,1,0,0,2,1,2,1,2.71,2727,15891,0,38
49456,8,6,1,2,1,0,0,1,1,32,1,0,0,2,1,2,1,5.28,0,27785,0,38
49477,8,6,1,2,1,0,0,1,1,32,0,1,0,1,0,2,1,5.36,0,20911,0,47
49496,8,6,1,2,1,0,0,0,1,2,0,1,0,2,0,2,1,5.22,751,12310,0,40
49500,8,6,1,2,1,0,0,1,1,47,0,0,0,3,0,0,0,5.2,751,25063,0,56
49507,8,6,1,2,1,0,0,1,1,8,1,0,0,2,1,2,1,5.21,0,11619,0,62
49516,8,6,1,2,1,1,0,1,1,20,1,0,0,3,1,1,0,5.05,2708,26810,0,62
49518,8,6,1,2,1,0,0,1,1,6,1,1,0,3,1,0,1,5.13,751,19329,0,41
49525,8,6,1,2,1,0,0,0,1,9,0,1,0,3,0,0,1,5.15,0,16408,0,60
49529,8,6,1,2,1,0,0,1,1,22,0,1,0,3,0,1,0,5.09,0,22251,0,53
49531,8,6,1,2,1,0,0,1,1,32,0,1,0,2,0,2,1,5.11,751,22863,0,68
49533,8,6,1,2,1,0,0,0,1,8,0,0,0,3,0,0,0,5.11,0,10306,0,55
49583,8,6,1,2,1,3,0,1,1,6,0,1,0,1,0,0,0,4.77,0,10086,0,55
49597,8,6,1,2,1,0,4,1,1,29,0,0,0,2,1,0,1,4.73,0,21065,0,57
49599,8,6,1,2,1,0,0,1,1,2,1,0,0,2,1,0,0,4.73,828,12737,1,44
49646,8,6,1,2,1,0,4,1,1,8,1,0,0,2,1,0,1,4.59,0,20754,0,56
49662,8,6,1,2,1,0,0,1,1,9,1,0,0,3,1,2,1,4.26,1098,13808,0,40
49680,8,6,1,2,1,0,0,1,1,2,0,1,0,0,1,1,0,4.48,1098,12341,0,52
49683,8,6,1,2,1,0,0,1,1,25,0,0,0,3,1,2,1,4.19,1098,20443,0,49
49699,8,6,1,2,1,0,0,1,1,32,1,0,0,2,1,0,1,4.44,1648,33877,1,62
49787,8,6,1,2,1,3,0,1,1,32,0,1,0,2,1,3,0,3.93,1829,14941,0,54
49820,8,6,1,2,1,0,0,1,1,8,0,0,0,4,1,1,0,3.77,1829,12395,0,41
49837,8,6,1,2,1,0,0,1,2,50,1,0,0,3,1,0,0,3.73,1829,12986,0,47
49838,8,6,1,2,1,3,0,1,1,22,1,0,0,3,1,0,1,3.4,3571,14667,1,53
49868,8,6,1,2,1,2,0,1,1,48,1,0,0,0,1,2,1,3.68,2915,24683,0,62
49887,8,6,1,2,1,0,0,1,1,48,1,0,0,3,1,2,1,3.56,2749,12810,0,52
49897,8,6,1,2,1,0,4,1,1,8,0,0,0,2,1,2,1,3.59,1829,11589,0,54
49921,8,6,1,2,1,2,4,0,1,32,1,0,0,2,1,0,0,3.44,2915,19953,0,60
49954,8,6,1,2,1,2,2,1,1,8,1,0,0,3,1,0,0,3.44,2727,26059,0,48
49968,8,6,1,2,1,2,0,0,1,8,1,0,0,1,1,1,0,3.37,2727,21505,0,37
49980,8,6,1,2,1,3,0,1,1,4,0,0,0,1,1,1,0,2.88,3669,10854,0,48
50016,8,6,1,2,1,2,0,1,1,9,1,0,0,3,1,0,0,3.23,2727,16431,0,40
50050,8,6,1,2,1,0,0,1,2,32,1,0,0,0,1,2,1,3.22,3571,18196,1,59
50058,8,6,1,2,1,3,0,1,1,19,1,0,0,3,1,2,1,3.16,3571,29341,1,58
50061,8,6,1,2,1,2,0,1,1,32,1,0,0,0,1,2,1,3.17,4918,8989,0,40
50075,8,6,1,2,1,2,0,1,1,52,1,0,0,2,1,2,1,3.0,2727,13846,0,42
50089,8,6,1,2,1,3,0,1,1,43,1,0,0,0,1,1,0,3.12,3571,20143,1,43
50110,8,6,1,2,1,2,0,1,1,8,1,0,0,0,0,0,0,3.08,4918,0,1,52
50115,8,6,1,2,1,0,0,1,1,32,0,0,0,0,1,2,1,3.02,1829,9756,0,53
50136,8,6,1,2,1,2,0,1,1,0,1,0,0,2,1,2,1,2.98,2727,15766,0,43
50166,8,6,1,2,1,2,2,1,2,8,1,0,0,1,1,0,0,2.85,4567,12693,0,55
50183,8,6,1,2,1,2,0,1,2,32,1,0,0,0,1,3,0,2.79,2727,18315,1,60
50187,8,6,1,2,1,3,0,1,1,45,0,0,0,3,0,1,0,2.76,1829,0,0,31
50209,8,6,1,2,1,0,0,1,1,8,0,0,0,2,1,3,0,2.71,1829,20925,0,45
50210,8,6,1,2,1,3,0,1,1,32,0,0,0,0,1,2,1,2.61,1829,14986,0,46
50216,8,6,1,2,1,3,0,1,1,0,1,0,0,3,1,3,0,2.57,1829,20082,0,56
50275,8,6,1,2,1,0,0,1,1,3,0,0,0,1,1,2,1,2.26,1829,12224,0,44
50280,8,6,1,2,1,3,0,1,1,22,0,0,0,2,1,3,0,2.51,1829,18199,0,39
50287,8,6,1,2,1,2,0,1,1,32,1,0,0,0,1,3,1,2.1,2727,25495,1,37
50297,8,6,1,2,1,0,4,1,1,8,0,0,0,2,1,3,1,2.44,1829,29979,0,46
50348,8,6,1,2,1,0,0,1,1,26,0,0,0,3,1,3,0,2.43,1829,27252,0,61
50365,8,6,1,2,1,2,0,1,1,27,1,0,1,2,0,3,0,1.87,4689,0,1,61
50369,8,6,1,2,1,0,0,1,1,4,0,0,0,0,1,3,0,2.28,1829,7826,0,43
50391,8,6,1,2,1,2,0,1,1,4,1,0,0,2,0,3,1,2.1,2727,0,0,33
50396,8,6,1,2,1,0,0,0,1,30,0,0,0,2,0,3,0,2.1,1829,0,0,71
50439,8,6,1,2,1,0,0,0,1,35,1,0,0,3,0,2,1,1.93,3571,0,0,31
50459,8,6,1,2,1,0,0,1,1,21,0,0,0,0,0,3,0,1.83,1829,0,1,34
50470,8,6,1,2,1,2,0,0,1,8,0,0,1,3,0,3,0,1.83,2574,0,0,22
50473,8,6,1,2,1,2,0,1,1,50,0,0,1,3,0,3,0,1.79,2574,0,0,39
50503,8,6,1,2,1,3,0,1,1,27,0,0,1,1,0,3,0,1.64,2743,0,1,52
50504,8,6,1,2,1,2,0,1,1,48,1,0,1,1,0,3,0,1.68,2574,0,0,67
50507,8,6,1,2,1,0,0,0,1,30,0,0,0,1,0,3,0,1.64,1829,0,0,62
50510,8,6,1,2,1,2,0,1,1,26,0,0,1,1,0,3,0,1.7,2574,0,0,67
50521,8,6,1,2,1,2,0,1,1,24,0,0,1,1,0,3,0,1.54,2574,0,0,68
50532,8,6,1,2,1,3,0,1,2,52,0,0,1,1,0,3,0,1.59,2743,0,1,48
50573,8,6,1,2,1,2,0,0,1,1,0,0,1,1,0,3,0,1.47,2574,0,0,29
50593,8,6,1,2,1,0,0,1,1,3,0,0,0,1,0,3,0,1.43,1829,0,0,31
50707,8,6,1,2,0,0,0,0,1,32,1,0,0,1,1,0,0,4.61,0,23996,0,48
50719,8,6,1,2,0,0,0,1,1,4,0,1,0,3,1,1,0,4.27,1098,13155,0,41
50720,8,6,1,2,0,0,0,1,1,8,0,1,0,2,1,0,1,4.19,1098,12727,0,49
50721,8,6,1,2,0,3,0,1,1,8,0,1,0,0,1,0,1,4.5,1098,27026,1,60
50759,8,6,1,2,0,0,0,1,1,8,1,0,0,0,1,2,1,4.35,2561,11647,0,40
50764,8,6,1,2,0,3,0,1,0,2,0,0,0,2,1,0,0,4.16,1098,13091,0,40
50772,8,6,1,2,0,0,0,1,1,33,0,1,0,3,1,2,1,3.74,1829,28255,0,59
50785,8,6,1,2,0,0,0,1,1,8,0,1,0,2,1,2,1,3.63,1829,13191,0,59
50789,8,6,1,2,0,3,0,1,1,32,1,0,0,1,1,0,0,3.77,1829,24138,0,40
50826,8,6,1,2,0,0,0,1,1,13,0,1,0,0,1,0,0,3.42,1829,10230,0,46
50870,8,6,1,2,0,1,0,1,1,40,0,0,0,0,1,1,0,2.81,1829,19657,0,47
50880,8,6,1,2,0,0,4,1,1,8,1,0,0,0,1,2,1,2.84,1829,4466,0,55
50918,8,6,1,2,0,2,0,1,1,8,1,0,0,0,1,3,0,2.21,2727,20187,0,34
50971,8,6,1,2,0,0,0,1,1,1,1,0,0,3,0,3,0,1.94,3571,0,0,65
50983,8,6,1,2,0,0,0,1,1,2,0,0,0,2,0,3,0,1.93,1829,0,0,60
50990,8,6,1,2,0,0,3,1,1,48,0,0,0,3,0,3,0,1.85,1829,0,0,61
50991,8,6,1,2,0,2,0,1,1,8,0,0,0,0,0,3,0,1.93,1829,0,1,65
51010,8,6,1,2,0,0,0,1,1,8,0,0,1,0,0,3,1,1.84,2743,0,1,22
51037,8,6,1,2,0,2,0,1,1,48,1,0,1,1,0,2,1,1.7,2574,0,0,28
51071,8,6,1,2,0,0,0,0,1,32,0,0,0,1,0,3,0,1.29,1829,0,0,46
51083,8,6,1,2,0,0,0,1,1,6,0,0,0,1,0,3,0,1.37,1829,0,0,33
51142,8,6,1,0,0,0,0,1,1,8,1,0,0,0,1,0,0,4.65,0,26420,0,38
51143,8,6,1,0,0,0,4,1,1,41,0,0,0,2,0,2,1,4.88,0,10666,0,39
51156,8,6,1,0,0,0,0,1,0,37,0,0,0,3,1,2,1,4.71,828,18390,0,46
51199,8,6,1,0,0,0,0,1,1,49,1,0,0,0,1,2,1,4.52,1098,15496,0,55
51204,8,6,1,0,0,0,0,1,1,8,0,0,0,0,1,2,1,4.44,1098,22483,0,42
51205,8,6,1,0,0,0,0,1,1,8,0,0,0,1,1,0,0,4.45,1098,22356,0,40
51234,8,6,1,0,0,3,0,1,1,52,0,1,0,2,1,0,0,3.84,1829,13597,0,44
51264,8,6,1,0,0,2,0,0,1,28,1,0,0,0,1,0,0,3.86,2915,15067,0,46
51297,8,6,1,0,0,0,0,1,1,4,0,0,0,3,1,2,1,3.56,1829,21871,0,39
51304,8,6,1,0,0,3,0,0,1,27,0,0,0,3,1,3,0,3.57,1829,19568,0,51
51311,8,6,1,0,0,2,3,0,1,33,1,0,0,1,1,0,1,3.48,2727,13033,0,47
51337,8,6,1,0,0,0,4,1,1,48,0,0,0,0,1,2,1,3.68,4123,46908,0,53
51358,8,6,1,0,0,2,0,1,2,12,1,0,0,1,1,0,0,3.33,4567,17439,0,57
51367,8,6,1,0,0,0,0,1,1,50,1,0,0,1,1,0,0,3.48,2749,13236,0,53
51380,8,6,1,0,0,0,0,1,0,32,0,1,0,0,1,2,1,3.42,1829,12898,0,45
51381,8,6,1,0,0,0,0,1,1,22,1,0,0,1,1,0,0,3.41,1829,21848,0,38
51400,8,6,1,0,0,2,0,1,1,8,1,0,0,0,1,2,1,3.35,2727,19660,0,51
51422,8,6,1,0,0,0,0,0,1,32,1,0,0,0,1,2,1,3.27,1829,24522,0,46
51454,8,6,1,0,0,0,0,1,1,8,1,0,0,0,1,2,1,3.05,3571,11924,1,33
51462,8,6,1,0,0,0,0,0,2,52,0,0,0,1,1,2,1,3.16,1829,14309,0,59
51467,8,6,1,0,0,2,0,1,2,8,1,0,1,0,1,3,0,2.56,2197,9724,1,39
51478,8,6,1,0,0,0,0,1,1,37,0,0,0,0,0,2,1,2.77,1829,0,1,43
51528,8,6,1,0,0,0,0,1,1,32,1,0,0,1,1,2,1,2.96,3571,29302,1,51
51540,8,6,1,0,0,0,0,1,1,8,1,0,0,2,1,1,0,2.83,1829,7465,0,48
51551,8,6,1,0,0,2,0,1,0,8,1,0,0,0,1,1,1,2.76,2727,14820,0,57
51560,8,6,1,0,0,0,0,1,1,8,1,0,0,2,1,1,0,2.76,3571,20208,1,56
51570,8,6,1,0,0,0,0,1,1,22,0,0,0,0,1,2,1,2.66,1829,10610,0,51
51580,8,6,1,0,0,0,0,1,1,19,1,0,0,3,1,2,1,2.71,1829,12159,0,62
51587,8,6,1,0,0,0,4,0,1,32,1,0,0,2,0,2,1,2.21,6883,0,1,61
51593,8,6,1,0,0,3,0,1,1,8,1,0,0,0,0,2,1,2.12,1829,0,0,50
51599,8,6,1,0,0,0,0,1,1,8,0,0,0,3,1,3,0,2.54,1829,6952,0,58
51613,8,6,1,0,0,0,0,1,1,1,0,0,0,3,1,3,0,2.4,1829,12831,0,56
51619,8,6,1,0,0,0,0,1,1,29,0,0,0,0,1,1,0,2.5,1829,11296,1,53
51675,8,6,1,0,0,0,0,1,1,8,0,0,0,0,0,3,0,2.45,1829,0,0,45
51732,8,6,1,0,0,0,0,1,0,2,1,0,0,2,1,3,1,2.26,1829,21945,0,49
51738,8,6,1,0,0,0,0,1,1,29,1,0,0,0,0,2,1,2.07,3571,0,1,52
51747,8,6,1,0,0,0,0,0,1,29,0,0,0,1,0,3,0,1.74,1829,0,0,29
51751,8,6,1,0,0,0,0,1,1,13,1,0,0,3,1,3,0,2.2,2743,39927,0,58
51799,8,6,1,0,0,2,0,1,1,39,1,0,1,0,1,3,1,1.94,2743,37907,0,46
51824,8,6,1,0,0,0,0,1,1,36,0,0,0,0,0,3,0,1.93,1829,0,0,50
51832,8,6,1,0,0,0,0,1,1,32,0,0,0,0,0,3,0,1.93,1829,0,1,61
51869,8,6,1,0,0,0,0,1,1,33,0,0,0,1,0,3,0,1.81,1829,0,0,36
51871,8,6,1,0,0,3,0,1,1,26,0,0,0,0,0,1,0,1.87,1829,0,0,41
51880,8,6,1,0,0,0,0,1,1,32,0,0,0,2,0,3,0,1.87,1829,0,0,38
51882,8,6,1,0,0,0,0,1,1,19,0,0,0,0,0,3,0,1.86,1829,0,0,31
51924,8,6,1,0,0,2,4,0,2,2,0,0,1,0,0,3,0,1.79,2574,0,0,30
51935,8,6,1,0,0,2,2,0,1,19,0,0,1,1,0,3,0,1.6,2574,0,0,62
51946,8,6,1,0,0,0,0,1,1,37,0,0,0,1,0,3,0,1.62,1829,0,0,24
51969,8,6,1,0,0,0,0,1,1,8,0,0,0,1,0,1,0,1.62,1829,0,0,65
51993,8,6,1,0,0,2,0,1,1,32,0,0,1,1,0,3,0,1.25,2574,0,0,46
51994,8,6,1,0,0,2,0,1,1,8,0,0,1,1,0,3,0,1.64,2574,0,0,71
51995,8,6,1,0,0,2,0,1,1,40,1,0,1,1,0,3,0,1.7,2574,0,0,36
